[Czas: 12:12:29.063]	[Dziekan] [PID: 416586] Rekrutacja otwarta. Generuję komisje 
[Czas: 12:12:36.204]	[Dziekan] [PID: 416586] Kandydat [PID: 416815] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.205]	[Dziekan] [PID: 416586] Kandydat [PID: 416816] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.208]	[Dziekan] [PID: 416586] Kandydat [PID: 416817] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.211]	[Dziekan] [PID: 416586] Kandydat [PID: 416818] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.224]	[Dziekan] [PID: 416586] Kandydat [PID: 416819] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.229]	[Dziekan] [PID: 416586] Kandydat [PID: 416820] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.232]	[Dziekan] [PID: 416586] Kandydat [PID: 416821] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.237]	[Dziekan] [PID: 416586] Kandydat [PID: 416822] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.300]	[Dziekan] [PID: 416586] Kandydat [PID: 416823] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.312]	[Dziekan] [PID: 416586] Kandydat [PID: 416824] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.312]	[Dziekan] [PID: 416586] Kandydat [PID: 416825] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:36.312]	[Dziekan] [PID: 416586] Kandydat [PID: 416826] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.312]	[Dziekan] [PID: 416586] Kandydat [PID: 416827] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.312]	[Dziekan] [PID: 416586] Kandydat [PID: 416828] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416829] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416830] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416831] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416832] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416833] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416834] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416835] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.313]	[Dziekan] [PID: 416586] Kandydat [PID: 416836] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416837] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416838] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416839] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416840] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416841] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416842] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416843] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416844] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416845] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416846] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.314]	[Dziekan] [PID: 416586] Kandydat [PID: 416847] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416848] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416849] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416850] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416851] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416852] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416853] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416854] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.315]	[Dziekan] [PID: 416586] Kandydat [PID: 416855] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416856] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416857] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416858] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416859] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416860] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416861] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.316]	[Dziekan] [PID: 416586] Kandydat [PID: 416862] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.317]	[Dziekan] [PID: 416586] Kandydat [PID: 416863] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.317]	[Dziekan] [PID: 416586] Kandydat [PID: 416864] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.317]	[Dziekan] [PID: 416586] Kandydat [PID: 416865] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.317]	[Dziekan] [PID: 416586] Kandydat [PID: 416866] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.317]	[Dziekan] [PID: 416586] Kandydat [PID: 416867] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.317]	[Dziekan] [PID: 416586] Kandydat [PID: 416868] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416869] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416870] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416871] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416872] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416873] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416874] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.318]	[Dziekan] [PID: 416586] Kandydat [PID: 416875] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416876] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416877] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416878] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416879] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416880] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416881] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.319]	[Dziekan] [PID: 416586] Kandydat [PID: 416882] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416883] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416884] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416885] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416886] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416887] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416888] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416889] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416890] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416891] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416892] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416893] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.320]	[Dziekan] [PID: 416586] Kandydat [PID: 416894] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416895] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416896] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416897] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416898] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416899] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416900] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416901] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416902] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416903] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416904] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.321]	[Dziekan] [PID: 416586] Kandydat [PID: 416905] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.343]	[Dziekan] [PID: 416586] Kandydat [PID: 416906] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.345]	[Dziekan] [PID: 416586] Kandydat [PID: 416907] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.345]	[Dziekan] [PID: 416586] Kandydat [PID: 416908] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.345]	[Dziekan] [PID: 416586] Kandydat [PID: 416909] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416910] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416911] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416912] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416913] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416914] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416915] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416916] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416917] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.346]	[Dziekan] [PID: 416586] Kandydat [PID: 416918] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.347]	[Dziekan] [PID: 416586] Kandydat [PID: 416919] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.347]	[Dziekan] [PID: 416586] Kandydat [PID: 416920] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.347]	[Dziekan] [PID: 416586] Kandydat [PID: 416921] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.347]	[Dziekan] [PID: 416586] Kandydat [PID: 416922] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.347]	[Dziekan] [PID: 416586] Kandydat [PID: 416923] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.348]	[Dziekan] [PID: 416586] Kandydat [PID: 416924] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.348]	[Dziekan] [PID: 416586] Kandydat [PID: 416925] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.348]	[Dziekan] [PID: 416586] Kandydat [PID: 416926] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.348]	[Dziekan] [PID: 416586] Kandydat [PID: 416927] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.348]	[Dziekan] [PID: 416586] Kandydat [PID: 416928] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.348]	[Dziekan] [PID: 416586] Kandydat [PID: 416929] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.349]	[Dziekan] [PID: 416586] Kandydat [PID: 416930] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.358]	[Dziekan] [PID: 416586] Kandydat [PID: 416931] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.364]	[Dziekan] [PID: 416586] Kandydat [PID: 416932] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.376]	[Dziekan] [PID: 416586] Kandydat [PID: 416933] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.379]	[Dziekan] [PID: 416586] Kandydat [PID: 416934] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.494]	[Dziekan] [PID: 416586] Kandydat [PID: 416935] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.519]	[Dziekan] [PID: 416586] Kandydat [PID: 416936] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:36.520]	[Dziekan] [PID: 416586] Kandydat [PID: 416937] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.528]	[Dziekan] [PID: 416586] Kandydat [PID: 416938] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.535]	[Dziekan] [PID: 416586] Kandydat [PID: 416939] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.540]	[Dziekan] [PID: 416586] Kandydat [PID: 416940] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.553]	[Dziekan] [PID: 416586] Kandydat [PID: 416941] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.556]	[Dziekan] [PID: 416586] Kandydat [PID: 416942] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.560]	[Dziekan] [PID: 416586] Kandydat [PID: 416943] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.568]	[Dziekan] [PID: 416586] Kandydat [PID: 416944] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.569]	[Dziekan] [PID: 416586] Kandydat [PID: 416945] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.569]	[Dziekan] [PID: 416586] Kandydat [PID: 416946] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.569]	[Dziekan] [PID: 416586] Kandydat [PID: 416947] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.569]	[Dziekan] [PID: 416586] Kandydat [PID: 416948] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416949] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416950] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416951] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416952] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416953] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416954] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416955] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416956] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416957] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.570]	[Dziekan] [PID: 416586] Kandydat [PID: 416958] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:36.571]	[Dziekan] [PID: 416586] Kandydat [PID: 416959] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.571]	[Dziekan] [PID: 416586] Kandydat [PID: 416960] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.571]	[Dziekan] [PID: 416586] Kandydat [PID: 416961] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.571]	[Dziekan] [PID: 416586] Kandydat [PID: 416962] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416963] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416964] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416965] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416966] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416967] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416968] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416969] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.636]	[Dziekan] [PID: 416586] Kandydat [PID: 416970] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.637]	[Dziekan] [PID: 416586] Kandydat [PID: 416971] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.637]	[Dziekan] [PID: 416586] Kandydat [PID: 416972] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.637]	[Dziekan] [PID: 416586] Kandydat [PID: 416973] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.637]	[Dziekan] [PID: 416586] Kandydat [PID: 416974] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.637]	[Dziekan] [PID: 416586] Kandydat [PID: 416975] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.637]	[Dziekan] [PID: 416586] Kandydat [PID: 416976] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.640]	[Dziekan] [PID: 416586] Kandydat [PID: 416977] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.657]	[Dziekan] [PID: 416586] Kandydat [PID: 416978] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.663]	[Dziekan] [PID: 416586] Kandydat [PID: 416979] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.693]	[Dziekan] [PID: 416586] Kandydat [PID: 416980] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.700]	[Dziekan] [PID: 416586] Kandydat [PID: 416981] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.702]	[Dziekan] [PID: 416586] Kandydat [PID: 416982] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.849]	[Dziekan] [PID: 416586] Kandydat [PID: 416983] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.866]	[Dziekan] [PID: 416586] Kandydat [PID: 416984] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.866]	[Dziekan] [PID: 416586] Kandydat [PID: 416985] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416986] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416987] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416988] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416989] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416990] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416991] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416992] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.867]	[Dziekan] [PID: 416586] Kandydat [PID: 416993] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 416994] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 416995] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 416996] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 416997] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 416998] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 416999] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.868]	[Dziekan] [PID: 416586] Kandydat [PID: 417000] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.869]	[Dziekan] [PID: 416586] Kandydat [PID: 417001] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.869]	[Dziekan] [PID: 416586] Kandydat [PID: 417002] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.869]	[Dziekan] [PID: 416586] Kandydat [PID: 417003] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.879]	[Dziekan] [PID: 416586] Kandydat [PID: 417004] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.885]	[Dziekan] [PID: 416586] Kandydat [PID: 417005] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.910]	[Dziekan] [PID: 416586] Kandydat [PID: 417006] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.913]	[Dziekan] [PID: 416586] Kandydat [PID: 417007] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417008] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417009] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417010] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417011] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417013] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417014] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.914]	[Dziekan] [PID: 416586] Kandydat [PID: 417015] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.915]	[Dziekan] [PID: 416586] Kandydat [PID: 417017] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.915]	[Dziekan] [PID: 416586] Kandydat [PID: 417018] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.915]	[Dziekan] [PID: 416586] Kandydat [PID: 417020] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.915]	[Dziekan] [PID: 416586] Kandydat [PID: 417022] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417023] skierowany do komisji A [PID: 416587] |	 Kandydat zdał teorię wcześniej
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417024] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417025] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417026] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417027] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417028] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417029] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417030] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.986]	[Dziekan] [PID: 416586] Kandydat [PID: 417031] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.987]	[Dziekan] [PID: 416586] Kandydat [PID: 417032] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:12:36.987]	[Dziekan] [PID: 416586] Kandydat [PID: 417033] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.987]	[Dziekan] [PID: 416586] Kandydat [PID: 417034] skierowany do komisji A [PID: 416587]
[Czas: 12:12:36.987]	[Dziekan] [PID: 416586] Kandydat [PID: 417035] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.000]	[Dziekan] [PID: 416586] Kandydat [PID: 417036] skierowany do komisji A [PID: 416587]
[Czas: 12:12:37.001]	[Dziekan] [PID: 416586] Kandydat [PID: 417037] skierowany do komisji A [PID: 416587]
