[Czas: 15:43:16.380]	[Kandydat] [PID: 889244]	 Zostałem utworzony i nie mam zdanej matury.
[Czas: 15:43:25.765]	[Kandydat] [PID: 889287] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:25.774]	[Kandydat] [PID: 889286] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:25.972]	[Kandydat] [PID: 889288] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:25.977]	[Kandydat] [PID: 889287] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:26.176]	[Kandydat] [PID: 889289] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:26.179]	[Kandydat] [PID: 889288] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:26.381]	[Kandydat] [PID: 889290] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:26.381]	[Kandydat] [PID: 889289] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:26.589]	[Kandydat] [PID: 889290] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:26.589]	[Kandydat] [PID: 889292] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:26.796]	[Kandydat] [PID: 889292] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:26.797]	[Kandydat] [PID: 889293] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:27.013]	[Kandydat] [PID: 889293] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:27.013]	[Kandydat] [PID: 889294] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:27.221]	[Kandydat] [PID: 889294] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:27.221]	[Kandydat] [PID: 889295] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:27.428]	[Kandydat] [PID: 889295] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:27.428]	[Kandydat] [PID: 889296] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:27.637]	[Kandydat] [PID: 889296] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:27.637]	[Kandydat] [PID: 889297] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:27.840]	[Kandydat] [PID: 889297] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:27.841]	[Kandydat] [PID: 889298] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:28.043]	[Kandydat] [PID: 889298] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:28.043]	[Kandydat] [PID: 889299] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:28.246]	[Kandydat] [PID: 889299] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:28.246]	[Kandydat] [PID: 889300] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:28.453]	[Kandydat] [PID: 889300] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:28.454]	[Kandydat] [PID: 889301] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:28.670]	[Kandydat] [PID: 889301] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:28.671]	[Kandydat] [PID: 889302] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:28.878]	[Kandydat] [PID: 889302] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:28.879]	[Kandydat] [PID: 889303] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:29.093]	[Kandydat] [PID: 889303] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:29.093]	[Kandydat] [PID: 889304] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:29.298]	[Kandydat] [PID: 889306] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:29.302]	[Kandydat] [PID: 889304] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:29.505]	[Kandydat] [PID: 889305] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:29.506]	[Kandydat] [PID: 889307] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:29.733]	[Kandydat] [PID: 889306] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:29.733]	[Kandydat] [PID: 889308] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:29.940]	[Kandydat] [PID: 889307] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:29.940]	[Kandydat] [PID: 889309] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:30.148]	[Kandydat] [PID: 889310] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:30.153]	[Kandydat] [PID: 889308] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:30.355]	[Kandydat] [PID: 889311] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:30.355]	[Kandydat] [PID: 889309] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:30.561]	[Kandydat] [PID: 889310] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:30.571]	[Kandydat] [PID: 889312] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:30.768]	[Kandydat] [PID: 889311] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:30.774]	[Kandydat] [PID: 889313] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:30.973]	[Kandydat] [PID: 889312] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:30.982]	[Kandydat] [PID: 889314] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:31.176]	[Kandydat] [PID: 889313] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:31.185]	[Kandydat] [PID: 889315] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:31.379]	[Kandydat] [PID: 889314] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:31.388]	[Kandydat] [PID: 889316] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:31.582]	[Kandydat] [PID: 889315] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:31.592]	[Kandydat] [PID: 889318] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:31.787]	[Kandydat] [PID: 889316] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:31.795]	[Kandydat] [PID: 889319] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:31.992]	[Kandydat] [PID: 889318] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:32.002]	[Kandydat] [PID: 889320] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:32.197]	[Kandydat] [PID: 889319] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:32.205]	[Kandydat] [PID: 889321] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:32.410]	[Kandydat] [PID: 889320] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:32.411]	[Kandydat] [PID: 889322] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:32.612]	[Kandydat] [PID: 889321] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:32.615]	[Kandydat] [PID: 889323] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:32.828]	[Kandydat] [PID: 889322] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:32.829]	[Kandydat] [PID: 889324] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:33.033]	[Kandydat] [PID: 889324] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:33.033]	[Kandydat] [PID: 889326] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:33.239]	[Kandydat] [PID: 889327] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:33.240]	[Kandydat] [PID: 889325] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:33.446]	[Kandydat] [PID: 889326] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:33.455]	[Kandydat] [PID: 889328] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:33.662]	[Kandydat] [PID: 889329] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:33.662]	[Kandydat] [PID: 889327] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:33.879]	[Kandydat] [PID: 889328] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:33.879]	[Kandydat] [PID: 889330] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:34.082]	[Kandydat] [PID: 889329] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:34.083]	[Kandydat] [PID: 889331] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:34.290]	[Kandydat] [PID: 889330] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:34.291]	[Kandydat] [PID: 889332] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:34.496]	[Kandydat] [PID: 889331] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:34.497]	[Kandydat] [PID: 889333] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:34.704]	[Kandydat] [PID: 889333] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:34.704]	[Kandydat] [PID: 889335] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:34.912]	[Kandydat] [PID: 889336] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:34.917]	[Kandydat] [PID: 889335] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:35.116]	[Kandydat] [PID: 889337] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:35.120]	[Kandydat] [PID: 889336] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:35.323]	[Kandydat] [PID: 889337] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:35.323]	[Kandydat] [PID: 889338] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:35.531]	[Kandydat] [PID: 889338] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:35.531]	[Kandydat] [PID: 889339] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:35.739]	[Kandydat] [PID: 889339] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:35.739]	[Kandydat] [PID: 889340] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:35.946]	[Kandydat] [PID: 889340] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:35.946]	[Kandydat] [PID: 889341] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:36.149]	[Kandydat] [PID: 889341] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:36.150]	[Kandydat] [PID: 889342] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:36.352]	[Kandydat] [PID: 889342] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:36.352]	[Kandydat] [PID: 889343] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:36.560]	[Kandydat] [PID: 889343] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:36.560]	[Kandydat] [PID: 889344] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:36.777]	[Kandydat] [PID: 889345] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:36.777]	[Kandydat] [PID: 889344] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:36.983]	[Kandydat] [PID: 889345] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:36.984]	[Kandydat] [PID: 889346] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:37.188]	[Kandydat] [PID: 889347] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:37.189]	[Kandydat] [PID: 889346] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:37.393]	[Kandydat] [PID: 889347] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:37.394]	[Kandydat] [PID: 889348] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:37.597]	[Kandydat] [PID: 889348] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:37.597]	[Kandydat] [PID: 889349] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:37.800]	[Kandydat] [PID: 889350] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:37.806]	[Kandydat] [PID: 889349] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:38.007]	[Kandydat] [PID: 889351] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:38.021]	[Kandydat] [PID: 889350] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:38.210]	[Kandydat] [PID: 889352] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:38.413]	[Kandydat] [PID: 889352] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:38.413]	[Kandydat] [PID: 889353] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:38.621]	[Kandydat] [PID: 889353] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:38.621]	[Kandydat] [PID: 889354] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:38.826]	[Kandydat] [PID: 889355] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:38.827]	[Kandydat] [PID: 889354] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.042]	[Kandydat] [PID: 889355] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.042]	[Kandydat] [PID: 889356] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:39.247]	[Kandydat] [PID: 889357] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:39.258]	[Kandydat] [PID: 889356] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.453]	[Kandydat] [PID: 889358] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:39.464]	[Kandydat] [PID: 889357] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.658]	[Kandydat] [PID: 889359] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:39.666]	[Kandydat] [PID: 889358] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.874]	[Kandydat] [PID: 889359] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.874]	[Kandydat] [PID: 889360] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.086]	[Kandydat] [PID: 889360] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.087]	[Kandydat] [PID: 889361] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.303]	[Kandydat] [PID: 889361] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.303]	[Kandydat] [PID: 889362] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.512]	[Kandydat] [PID: 889363] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.518]	[Kandydat] [PID: 889362] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.718]	[Kandydat] [PID: 889364] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.925]	[Kandydat] [PID: 889364] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.926]	[Kandydat] [PID: 889365] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.142]	[Kandydat] [PID: 889365] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:41.142]	[Kandydat] [PID: 889366] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.345]	[Kandydat] [PID: 889367] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.358]	[Kandydat] [PID: 889366] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:39.843]	[Kandydat] [PID: 889368] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:39.855]	[Kandydat] [PID: 889367] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.047]	[Kandydat] [PID: 889369] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.057]	[Kandydat] [PID: 889368] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.254]	[Kandydat] [PID: 889371] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.260]	[Kandydat] [PID: 889369] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.465]	[Kandydat] [PID: 889371] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.465]	[Kandydat] [PID: 889372] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.679]	[Kandydat] [PID: 889372] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.680]	[Kandydat] [PID: 889373] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:40.896]	[Kandydat] [PID: 889373] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:40.896]	[Kandydat] [PID: 889374] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.099]	[Kandydat] [PID: 889375] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.105]	[Kandydat] [PID: 889374] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:41.306]	[Kandydat] [PID: 889376] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.309]	[Kandydat] [PID: 889375] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:41.523]	[Kandydat] [PID: 889377] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.727]	[Kandydat] [PID: 889377] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:41.727]	[Kandydat] [PID: 889378] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:41.944]	[Kandydat] [PID: 889378] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:41.944]	[Kandydat] [PID: 889379] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:42.161]	[Kandydat] [PID: 889379] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:42.161]	[Kandydat] [PID: 889380] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:42.365]	[Kandydat] [PID: 889381] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:42.376]	[Kandydat] [PID: 889380] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:42.575]	[Kandydat] [PID: 889382] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:42.580]	[Kandydat] [PID: 889381] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:42.781]	[Kandydat] [PID: 889383] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:42.783]	[Kandydat] [PID: 889382] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:42.988]	[Kandydat] [PID: 889384] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:42.999]	[Kandydat] [PID: 889383] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:43.192]	[Kandydat] [PID: 889385] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:43.203]	[Kandydat] [PID: 889384] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:43.397]	[Kandydat] [PID: 889386] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:43.406]	[Kandydat] [PID: 889385] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:43.612]	[Kandydat] [PID: 889386] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:43.613]	[Kandydat] [PID: 889387] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:43.820]	[Kandydat] [PID: 889387] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:43.820]	[Kandydat] [PID: 889390] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:44.026]	[Kandydat] [PID: 889390] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:44.027]	[Kandydat] [PID: 889391] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:44.233]	[Kandydat] [PID: 889391] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:44.233]	[Kandydat] [PID: 889392] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:44.443]	[Kandydat] [PID: 889392] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:44.443]	[Kandydat] [PID: 889393] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:44.659]	[Kandydat] [PID: 889393] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:44.660]	[Kandydat] [PID: 889394] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:44.866]	[Kandydat] [PID: 889395] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:44.875]	[Kandydat] [PID: 889394] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:45.069]	[Kandydat] [PID: 889396] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:45.077]	[Kandydat] [PID: 889395] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:45.273]	[Kandydat] [PID: 889397] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:45.279]	[Kandydat] [PID: 889396] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:45.477]	[Kandydat] [PID: 889398] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:45.496]	[Kandydat] [PID: 889397] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:45.683]	[Kandydat] [PID: 889399] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:45.698]	[Kandydat] [PID: 889398] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:45.900]	[Kandydat] [PID: 889400] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:45.901]	[Kandydat] [PID: 889399] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:46.117]	[Kandydat] [PID: 889400] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:46.117]	[Kandydat] [PID: 889402] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:46.320]	[Kandydat] [PID: 889403] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:46.326]	[Kandydat] [PID: 889401] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:46.528]	[Kandydat] [PID: 889404] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:46.531]	[Kandydat] [PID: 889402] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:46.735]	[Kandydat] [PID: 889405] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:46.737]	[Kandydat] [PID: 889403] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:46.942]	[Kandydat] [PID: 889406] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:46.953]	[Kandydat] [PID: 889404] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:47.145]	[Kandydat] [PID: 889407] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:47.163]	[Kandydat] [PID: 889405] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:47.352]	[Kandydat] [PID: 889408] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:47.366]	[Kandydat] [PID: 889406] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:47.559]	[Kandydat] [PID: 889409] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:47.568]	[Kandydat] [PID: 889407] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:47.763]	[Kandydat] [PID: 889410] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:47.770]	[Kandydat] [PID: 889408] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:47.970]	[Kandydat] [PID: 889411] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:47.976]	[Kandydat] [PID: 889409] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:48.177]	[Kandydat] [PID: 889412] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:48.180]	[Kandydat] [PID: 889410] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:48.385]	[Kandydat] [PID: 889411] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:48.394]	[Kandydat] [PID: 889413] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:48.591]	[Kandydat] [PID: 889412] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:48.596]	[Kandydat] [PID: 889414] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:48.803]	[Kandydat] [PID: 889415] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:48.807]	[Kandydat] [PID: 889413] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:49.006]	[Kandydat] [PID: 889416] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:49.022]	[Kandydat] [PID: 889414] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:49.210]	[Kandydat] [PID: 889417] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:49.228]	[Kandydat] [PID: 889415] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:49.416]	[Kandydat] [PID: 889418] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:49.430]	[Kandydat] [PID: 889416] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:49.620]	[Kandydat] [PID: 889419] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:49.638]	[Kandydat] [PID: 889417] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:49.825]	[Kandydat] [PID: 889420] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:49.841]	[Kandydat] [PID: 889418] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 15:43:50.036]	[Kandydat] [PID: 889421] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 15:43:50.044]	[Kandydat] [PID: 889419] 	 Otrzymałem 3 pytań! Odpowiadam...
