[Czas: 12:04:22.625]	[Dziekan] [PID: 410355] Rekrutacja otwarta. Generuję komisje 
[Czas: 12:04:29.897]	[Dziekan] [PID: 410355] Kandydat [PID: 410588] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.897]	[Dziekan] [PID: 410355] Kandydat [PID: 410589] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.897]	[Dziekan] [PID: 410355] Kandydat [PID: 410590] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.897]	[Dziekan] [PID: 410355] Kandydat [PID: 410591] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.897]	[Dziekan] [PID: 410355] Kandydat [PID: 410592] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.897]	[Dziekan] [PID: 410355] Kandydat [PID: 410593] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.898]	[Dziekan] [PID: 410355] Kandydat [PID: 410594] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.898]	[Dziekan] [PID: 410355] Kandydat [PID: 410595] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.898]	[Dziekan] [PID: 410355] Kandydat [PID: 410596] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.898]	[Dziekan] [PID: 410355] Kandydat [PID: 410597] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.898]	[Dziekan] [PID: 410355] Kandydat [PID: 410598] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.901]	[Dziekan] [PID: 410355] Kandydat [PID: 410599] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.913]	[Dziekan] [PID: 410355] Kandydat [PID: 410600] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.915]	[Dziekan] [PID: 410355] Kandydat [PID: 410601] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.915]	[Dziekan] [PID: 410355] Kandydat [PID: 410602] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.915]	[Dziekan] [PID: 410355] Kandydat [PID: 410603] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.915]	[Dziekan] [PID: 410355] Kandydat [PID: 410604] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.915]	[Dziekan] [PID: 410355] Kandydat [PID: 410605] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410606] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410607] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410608] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410609] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410610] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410611] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.916]	[Dziekan] [PID: 410355] Kandydat [PID: 410612] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410613] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410614] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410615] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410616] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410617] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410618] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.917]	[Dziekan] [PID: 410355] Kandydat [PID: 410619] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410620] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410621] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410622] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410623] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410624] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410625] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410626] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410627] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.918]	[Dziekan] [PID: 410355] Kandydat [PID: 410628] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.919]	[Dziekan] [PID: 410355] Kandydat [PID: 410629] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.919]	[Dziekan] [PID: 410355] Kandydat [PID: 410630] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.919]	[Dziekan] [PID: 410355] Kandydat [PID: 410631] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.919]	[Dziekan] [PID: 410355] Kandydat [PID: 410632] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.920]	[Dziekan] [PID: 410355] Kandydat [PID: 410633] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.922]	[Dziekan] [PID: 410355] Kandydat [PID: 410634] skierowany do komisji A [PID: 410356]
[Czas: 12:04:29.937]	[Dziekan] [PID: 410355] Kandydat [PID: 410635] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.035]	[Dziekan] [PID: 410355] Kandydat [PID: 410636] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410637] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410638] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410639] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410640] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410641] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410642] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410643] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.046]	[Dziekan] [PID: 410355] Kandydat [PID: 410644] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.047]	[Dziekan] [PID: 410355] Kandydat [PID: 410645] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.047]	[Dziekan] [PID: 410355] Kandydat [PID: 410646] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.049]	[Dziekan] [PID: 410355] Kandydat [PID: 410647] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.055]	[Dziekan] [PID: 410355] Kandydat [PID: 410648] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.059]	[Dziekan] [PID: 410355] Kandydat [PID: 410649] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.059]	[Dziekan] [PID: 410355] Kandydat [PID: 410650] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.068]	[Dziekan] [PID: 410355] Kandydat [PID: 410651] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.081]	[Dziekan] [PID: 410355] Kandydat [PID: 410652] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.102]	[Dziekan] [PID: 410355] Kandydat [PID: 410653] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.105]	[Dziekan] [PID: 410355] Kandydat [PID: 410654] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.105]	[Dziekan] [PID: 410355] Kandydat [PID: 410655] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.105]	[Dziekan] [PID: 410355] Kandydat [PID: 410656] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.105]	[Dziekan] [PID: 410355] Kandydat [PID: 410657] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.105]	[Dziekan] [PID: 410355] Kandydat [PID: 410658] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.105]	[Dziekan] [PID: 410355] Kandydat [PID: 410659] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.106]	[Dziekan] [PID: 410355] Kandydat [PID: 410660] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.106]	[Dziekan] [PID: 410355] Kandydat [PID: 410661] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.106]	[Dziekan] [PID: 410355] Kandydat [PID: 410662] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.106]	[Dziekan] [PID: 410355] Kandydat [PID: 410663] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.106]	[Dziekan] [PID: 410355] Kandydat [PID: 410664] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.107]	[Dziekan] [PID: 410355] Kandydat [PID: 410665] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.107]	[Dziekan] [PID: 410355] Kandydat [PID: 410666] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.119]	[Dziekan] [PID: 410355] Kandydat [PID: 410667] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.125]	[Dziekan] [PID: 410355] Kandydat [PID: 410668] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.134]	[Dziekan] [PID: 410355] Kandydat [PID: 410669] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.137]	[Dziekan] [PID: 410355] Kandydat [PID: 410670] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.225]	[Dziekan] [PID: 410355] Kandydat [PID: 410671] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.236]	[Dziekan] [PID: 410355] Kandydat [PID: 410672] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410673] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410674] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410675] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410676] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410677] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410678] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.237]	[Dziekan] [PID: 410355] Kandydat [PID: 410679] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410680] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410681] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410682] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410683] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410684] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410685] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.238]	[Dziekan] [PID: 410355] Kandydat [PID: 410686] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410687] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410688] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410689] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410690] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410691] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410692] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410693] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410694] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410695] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.239]	[Dziekan] [PID: 410355] Kandydat [PID: 410696] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410697] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410698] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410699] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410700] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410701] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410702] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410703] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.240]	[Dziekan] [PID: 410355] Kandydat [PID: 410704] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410705] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410706] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410707] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410708] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410709] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410710] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.241]	[Dziekan] [PID: 410355] Kandydat [PID: 410711] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.272]	[Dziekan] [PID: 410355] Kandydat [PID: 410712] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.276]	[Dziekan] [PID: 410355] Kandydat [PID: 410713] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.276]	[Dziekan] [PID: 410355] Kandydat [PID: 410714] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410715] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410716] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410717] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410718] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410719] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410720] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410721] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410722] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.277]	[Dziekan] [PID: 410355] Kandydat [PID: 410723] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.278]	[Dziekan] [PID: 410355] Kandydat [PID: 410724] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.278]	[Dziekan] [PID: 410355] Kandydat [PID: 410725] skierowany do komisji A [PID: 410356] |	 Kandydat zdał teorię wcześniej
[Czas: 12:04:30.278]	[Dziekan] [PID: 410355] Kandydat [PID: 410726] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.278]	[Dziekan] [PID: 410355] Kandydat [PID: 410727] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.278]	[Dziekan] [PID: 410355] Kandydat [PID: 410728] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.278]	[Dziekan] [PID: 410355] Kandydat [PID: 410729] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410730] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410731] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410732] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410733] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410734] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410735] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410736] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.279]	[Dziekan] [PID: 410355] Kandydat [PID: 410737] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410738] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410739] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410740] skierowany do komisji A [PID: 410356] |	 Kandydat zdał teorię wcześniej
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410741] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410742] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410743] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410744] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.280]	[Dziekan] [PID: 410355] Kandydat [PID: 410745] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.281]	[Dziekan] [PID: 410355] Kandydat [PID: 410746] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.281]	[Dziekan] [PID: 410355] Kandydat [PID: 410747] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.281]	[Dziekan] [PID: 410355] Kandydat [PID: 410748] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.281]	[Dziekan] [PID: 410355] Kandydat [PID: 410749] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.281]	[Dziekan] [PID: 410355] Kandydat [PID: 410750] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.281]	[Dziekan] [PID: 410355] Kandydat [PID: 410751] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.282]	[Dziekan] [PID: 410355] Kandydat [PID: 410752] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.282]	[Dziekan] [PID: 410355] Kandydat [PID: 410753] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.282]	[Dziekan] [PID: 410355] Kandydat [PID: 410754] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.282]	[Dziekan] [PID: 410355] Kandydat [PID: 410755] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.282]	[Dziekan] [PID: 410355] Kandydat [PID: 410756] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.282]	[Dziekan] [PID: 410355] Kandydat [PID: 410757] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410758] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410759] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410760] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410761] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410762] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410763] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410764] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410765] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410766] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.283]	[Dziekan] [PID: 410355] Kandydat [PID: 410767] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410768] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410769] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410770] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410771] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410772] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410773] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410774] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.284]	[Dziekan] [PID: 410355] Kandydat [PID: 410775] skierowany do komisji A [PID: 410356] |	 Kandydat zdał teorię wcześniej
[Czas: 12:04:30.317]	[Dziekan] [PID: 410355] Kandydat [PID: 410776] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.320]	[Dziekan] [PID: 410355] Kandydat [PID: 410777] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.320]	[Dziekan] [PID: 410355] Kandydat [PID: 410778] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.320]	[Dziekan] [PID: 410355] Kandydat [PID: 410779] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.320]	[Dziekan] [PID: 410355] Kandydat [PID: 410780] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410781] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410782] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410783] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410784] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410785] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410786] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410787] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.321]	[Dziekan] [PID: 410355] Kandydat [PID: 410788] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410789] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410790] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410791] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410792] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410793] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410794] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410795] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410796] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.322]	[Dziekan] [PID: 410355] Kandydat [PID: 410797] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.323]	[Dziekan] [PID: 410355] Kandydat [PID: 410798] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.323]	[Dziekan] [PID: 410355] Kandydat [PID: 410799] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.323]	[Dziekan] [PID: 410355] Kandydat [PID: 410800] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.323]	[Dziekan] [PID: 410355] Kandydat [PID: 410801] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.323]	[Dziekan] [PID: 410355] Kandydat [PID: 410802] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.417]	[Dziekan] [PID: 410355] Kandydat [PID: 410803] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.417]	[Dziekan] [PID: 410355] Kandydat [PID: 410804] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 12:04:30.417]	[Dziekan] [PID: 410355] Kandydat [PID: 410805] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.417]	[Dziekan] [PID: 410355] Kandydat [PID: 410806] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410807] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410808] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410809] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410810] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410811] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410812] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410813] skierowany do komisji A [PID: 410356]
[Czas: 12:04:30.418]	[Dziekan] [PID: 410355] Kandydat [PID: 410814] skierowany do komisji A [PID: 410356]
