[Czas: 16:43:23.293]	[Kandydat] [PID: 926248]	 Zostałem utworzony i mam zdaną mature.
[Czas: 16:43:28.463]	[Kandydat] [PID: 926290] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.463]	[Kandydat] [PID: 926291] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.464]	[Kandydat] [PID: 926291] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.464]	[Kandydat] [PID: 926292] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.465]	[Kandydat] [PID: 926292] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.465]	[Kandydat] [PID: 926293] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.466]	[Kandydat] [PID: 926293] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.466]	[Kandydat] [PID: 926294] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.467]	[Kandydat] [PID: 926294] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.467]	[Kandydat] [PID: 926295] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.468]	[Kandydat] [PID: 926295] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.468]	[Kandydat] [PID: 926296] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.469]	[Kandydat] [PID: 926296] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.469]	[Kandydat] [PID: 926297] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.470]	[Kandydat] [PID: 926297] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.470]	[Kandydat] [PID: 926298] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.471]	[Kandydat] [PID: 926298] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.471]	[Kandydat] [PID: 926299] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.472]	[Kandydat] [PID: 926299] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.472]	[Kandydat] [PID: 926300] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.473]	[Kandydat] [PID: 926300] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.473]	[Kandydat] [PID: 926301] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.474]	[Kandydat] [PID: 926301] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.474]	[Kandydat] [PID: 926302] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.475]	[Kandydat] [PID: 926302] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.475]	[Kandydat] [PID: 926303] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.476]	[Kandydat] [PID: 926303] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.476]	[Kandydat] [PID: 926304] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.477]	[Kandydat] [PID: 926304] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.477]	[Kandydat] [PID: 926305] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.478]	[Kandydat] [PID: 926305] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.478]	[Kandydat] [PID: 926306] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.479]	[Kandydat] [PID: 926306] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.479]	[Kandydat] [PID: 926307] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.480]	[Kandydat] [PID: 926307] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.480]	[Kandydat] [PID: 926308] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.481]	[Kandydat] [PID: 926308] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.481]	[Kandydat] [PID: 926309] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.482]	[Kandydat] [PID: 926309] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.482]	[Kandydat] [PID: 926310] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.483]	[Kandydat] [PID: 926310] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.483]	[Kandydat] [PID: 926311] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.483]	[Kandydat] [PID: 926311] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.484]	[Kandydat] [PID: 926312] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.484]	[Kandydat] [PID: 926312] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.484]	[Kandydat] [PID: 926313] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.485]	[Kandydat] [PID: 926313] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.485]	[Kandydat] [PID: 926314] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.486]	[Kandydat] [PID: 926314] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.486]	[Kandydat] [PID: 926315] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.487]	[Kandydat] [PID: 926315] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.487]	[Kandydat] [PID: 926316] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.488]	[Kandydat] [PID: 926316] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.488]	[Kandydat] [PID: 926317] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.489]	[Kandydat] [PID: 926317] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.731]	[Kandydat] [PID: 926318] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.732]	[Kandydat] [PID: 926318] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.732]	[Kandydat] [PID: 926319] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.733]	[Kandydat] [PID: 926319] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.734]	[Kandydat] [PID: 926320] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.734]	[Kandydat] [PID: 926320] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.735]	[Kandydat] [PID: 926321] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.736]	[Kandydat] [PID: 926321] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.736]	[Kandydat] [PID: 926322] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.737]	[Kandydat] [PID: 926322] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.737]	[Kandydat] [PID: 926323] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.738]	[Kandydat] [PID: 926323] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.738]	[Kandydat] [PID: 926324] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.739]	[Kandydat] [PID: 926324] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.739]	[Kandydat] [PID: 926325] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.740]	[Kandydat] [PID: 926325] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.740]	[Kandydat] [PID: 926326] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.741]	[Kandydat] [PID: 926326] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.741]	[Kandydat] [PID: 926328] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.742]	[Kandydat] [PID: 926327] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.743]	[Kandydat] [PID: 926328] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.743]	[Kandydat] [PID: 926329] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.744]	[Kandydat] [PID: 926329] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.744]	[Kandydat] [PID: 926330] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.744]	[Kandydat] [PID: 926330] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.745]	[Kandydat] [PID: 926331] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.745]	[Kandydat] [PID: 926331] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.746]	[Kandydat] [PID: 926332] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.746]	[Kandydat] [PID: 926332] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.746]	[Kandydat] [PID: 926333] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.747]	[Kandydat] [PID: 926333] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.747]	[Kandydat] [PID: 926334] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.748]	[Kandydat] [PID: 926334] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.748]	[Kandydat] [PID: 926335] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.749]	[Kandydat] [PID: 926335] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.749]	[Kandydat] [PID: 926336] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.750]	[Kandydat] [PID: 926336] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.750]	[Kandydat] [PID: 926337] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.751]	[Kandydat] [PID: 926337] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.751]	[Kandydat] [PID: 926338] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.752]	[Kandydat] [PID: 926338] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.752]	[Kandydat] [PID: 926339] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.753]	[Kandydat] [PID: 926339] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.753]	[Kandydat] [PID: 926340] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.754]	[Kandydat] [PID: 926340] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.754]	[Kandydat] [PID: 926341] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.755]	[Kandydat] [PID: 926342] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.756]	[Kandydat] [PID: 926342] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.756]	[Kandydat] [PID: 926343] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.757]	[Kandydat] [PID: 926343] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.757]	[Kandydat] [PID: 926344] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.758]	[Kandydat] [PID: 926344] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.758]	[Kandydat] [PID: 926345] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.759]	[Kandydat] [PID: 926345] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.759]	[Kandydat] [PID: 926346] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.759]	[Kandydat] [PID: 926346] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.760]	[Kandydat] [PID: 926347] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.760]	[Kandydat] [PID: 926347] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.760]	[Kandydat] [PID: 926348] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.761]	[Kandydat] [PID: 926348] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.761]	[Kandydat] [PID: 926349] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.762]	[Kandydat] [PID: 926349] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.762]	[Kandydat] [PID: 926350] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.763]	[Kandydat] [PID: 926350] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.763]	[Kandydat] [PID: 926351] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.764]	[Kandydat] [PID: 926351] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.764]	[Kandydat] [PID: 926352] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.941]	[Kandydat] [PID: 926352] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.941]	[Kandydat] [PID: 926353] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.942]	[Kandydat] [PID: 926353] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.943]	[Kandydat] [PID: 926355] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.944]	[Kandydat] [PID: 926355] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.944]	[Kandydat] [PID: 926356] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.945]	[Kandydat] [PID: 926356] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.945]	[Kandydat] [PID: 926357] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.946]	[Kandydat] [PID: 926357] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.946]	[Kandydat] [PID: 926358] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.947]	[Kandydat] [PID: 926359] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.948]	[Kandydat] [PID: 926359] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.948]	[Kandydat] [PID: 926360] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.949]	[Kandydat] [PID: 926360] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.949]	[Kandydat] [PID: 926361] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.950]	[Kandydat] [PID: 926361] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.950]	[Kandydat] [PID: 926363] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.951]	[Kandydat] [PID: 926363] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.951]	[Kandydat] [PID: 926364] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.952]	[Kandydat] [PID: 926364] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.952]	[Kandydat] [PID: 926365] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.953]	[Kandydat] [PID: 926366] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.954]	[Kandydat] [PID: 926366] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.954]	[Kandydat] [PID: 926367] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.955]	[Kandydat] [PID: 926367] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.955]	[Kandydat] [PID: 926368] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.956]	[Kandydat] [PID: 926368] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.956]	[Kandydat] [PID: 926369] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.957]	[Kandydat] [PID: 926369] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.957]	[Kandydat] [PID: 926370] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.958]	[Kandydat] [PID: 926370] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.958]	[Kandydat] [PID: 926371] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.959]	[Kandydat] [PID: 926371] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.959]	[Kandydat] [PID: 926372] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.960]	[Kandydat] [PID: 926372] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.960]	[Kandydat] [PID: 926373] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.961]	[Kandydat] [PID: 926373] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.961]	[Kandydat] [PID: 926374] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.962]	[Kandydat] [PID: 926374] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.962]	[Kandydat] [PID: 926375] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.963]	[Kandydat] [PID: 926375] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.963]	[Kandydat] [PID: 926376] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.964]	[Kandydat] [PID: 926376] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.964]	[Kandydat] [PID: 926377] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.965]	[Kandydat] [PID: 926377] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.965]	[Kandydat] [PID: 926378] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.966]	[Kandydat] [PID: 926378] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.966]	[Kandydat] [PID: 926379] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.967]	[Kandydat] [PID: 926379] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.967]	[Kandydat] [PID: 926380] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.968]	[Kandydat] [PID: 926380] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.968]	[Kandydat] [PID: 926381] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.969]	[Kandydat] [PID: 926381] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.969]	[Kandydat] [PID: 926382] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.970]	[Kandydat] [PID: 926382] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.970]	[Kandydat] [PID: 926383] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.971]	[Kandydat] [PID: 926383] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.971]	[Kandydat] [PID: 926384] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.972]	[Kandydat] [PID: 926384] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.972]	[Kandydat] [PID: 926385] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.972]	[Kandydat] [PID: 926385] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.973]	[Kandydat] [PID: 926386] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.973]	[Kandydat] [PID: 926386] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.974]	[Kandydat] [PID: 926387] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.974]	[Kandydat] [PID: 926387] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.974]	[Kandydat] [PID: 926388] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:28.975]	[Kandydat] [PID: 926388] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:28.975]	[Kandydat] [PID: 926389] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.063]	[Kandydat] [PID: 926389] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.063]	[Kandydat] [PID: 926390] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.064]	[Kandydat] [PID: 926390] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.065]	[Kandydat] [PID: 926391] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.066]	[Kandydat] [PID: 926391] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.066]	[Kandydat] [PID: 926392] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.067]	[Kandydat] [PID: 926392] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.067]	[Kandydat] [PID: 926393] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.068]	[Kandydat] [PID: 926393] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.068]	[Kandydat] [PID: 926394] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.069]	[Kandydat] [PID: 926395] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.070]	[Kandydat] [PID: 926395] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.070]	[Kandydat] [PID: 926396] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.071]	[Kandydat] [PID: 926396] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.071]	[Kandydat] [PID: 926397] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.072]	[Kandydat] [PID: 926397] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.072]	[Kandydat] [PID: 926398] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.073]	[Kandydat] [PID: 926398] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.074]	[Kandydat] [PID: 926399] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.074]	[Kandydat] [PID: 926399] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.075]	[Kandydat] [PID: 926400] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.076]	[Kandydat] [PID: 926400] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.076]	[Kandydat] [PID: 926401] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.077]	[Kandydat] [PID: 926401] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.077]	[Kandydat] [PID: 926402] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.078]	[Kandydat] [PID: 926402] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.078]	[Kandydat] [PID: 926403] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.079]	[Kandydat] [PID: 926404] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.080]	[Kandydat] [PID: 926404] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.080]	[Kandydat] [PID: 926405] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.081]	[Kandydat] [PID: 926405] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.081]	[Kandydat] [PID: 926407] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.082]	[Kandydat] [PID: 926406] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.082]	[Kandydat] [PID: 926408] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.083]	[Kandydat] [PID: 926407] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.083]	[Kandydat] [PID: 926408] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.083]	[Kandydat] [PID: 926409] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.084]	[Kandydat] [PID: 926409] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.084]	[Kandydat] [PID: 926410] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.085]	[Kandydat] [PID: 926410] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.085]	[Kandydat] [PID: 926411] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.086]	[Kandydat] [PID: 926411] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.086]	[Kandydat] [PID: 926412] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.087]	[Kandydat] [PID: 926413] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.089]	[Kandydat] [PID: 926413] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.089]	[Kandydat] [PID: 926414] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.090]	[Kandydat] [PID: 926414] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.090]	[Kandydat] [PID: 926415] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.091]	[Kandydat] [PID: 926415] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.091]	[Kandydat] [PID: 926416] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.092]	[Kandydat] [PID: 926416] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.093]	[Kandydat] [PID: 926417] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.093]	[Kandydat] [PID: 926417] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.094]	[Kandydat] [PID: 926418] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.095]	[Kandydat] [PID: 926419] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.096]	[Kandydat] [PID: 926419] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.096]	[Kandydat] [PID: 926420] 	 Otrzymałem 5 pytań! Odpowiadam...
[Czas: 16:43:29.097]	[Kandydat] [PID: 926420] 	 Otrzymałem 3 pytań! Odpowiadam...
[Czas: 16:43:29.097]	[Kandydat] [PID: 926421] 	 Otrzymałem 5 pytań! Odpowiadam...
