[Czas: 17:03:14.485]	[Dziekan] [PID: 8646] Rekrutacja otwarta. Generuję komisje 
[Czas: 17:09:26.025]	[Dziekan] [PID: 8646] Kandydat [PID: 8886] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.025]	[Dziekan] [PID: 8646] Kandydat [PID: 8887] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.025]	[Dziekan] [PID: 8646] Kandydat [PID: 8888] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.026]	[Dziekan] [PID: 8646] Kandydat [PID: 8889] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.026]	[Dziekan] [PID: 8646] Kandydat [PID: 8890] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.026]	[Dziekan] [PID: 8646] Kandydat [PID: 8891] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.026]	[Dziekan] [PID: 8646] Kandydat [PID: 8892] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.027]	[Dziekan] [PID: 8646] Kandydat [PID: 8893] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.027]	[Dziekan] [PID: 8646] Kandydat [PID: 8894] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.027]	[Dziekan] [PID: 8646] Kandydat [PID: 8895] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.027]	[Dziekan] [PID: 8646] Kandydat [PID: 8896] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.027]	[Dziekan] [PID: 8646] Kandydat [PID: 8897] skierowany do komisji A [PID: 8647] |	 Kandydat zdał teorię wcześniej
[Czas: 17:09:26.028]	[Dziekan] [PID: 8646] Kandydat [PID: 8898] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.028]	[Dziekan] [PID: 8646] Kandydat [PID: 8899] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.028]	[Dziekan] [PID: 8646] Kandydat [PID: 8900] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.030]	[Dziekan] [PID: 8646] Kandydat [PID: 8901] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.033]	[Dziekan] [PID: 8646] Kandydat [PID: 8902] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.046]	[Dziekan] [PID: 8646] Kandydat [PID: 8903] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.061]	[Dziekan] [PID: 8646] Kandydat [PID: 8904] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.064]	[Dziekan] [PID: 8646] Kandydat [PID: 8905] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.072]	[Dziekan] [PID: 8646] Kandydat [PID: 8906] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.078]	[Dziekan] [PID: 8646] Kandydat [PID: 8907] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.081]	[Dziekan] [PID: 8646] Kandydat [PID: 8908] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.091]	[Dziekan] [PID: 8646] Kandydat [PID: 8909] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.097]	[Dziekan] [PID: 8646] Kandydat [PID: 8910] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.104]	[Dziekan] [PID: 8646] Kandydat [PID: 8911] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.110]	[Dziekan] [PID: 8646] Kandydat [PID: 8912] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.112]	[Dziekan] [PID: 8646] Kandydat [PID: 8913] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.116]	[Dziekan] [PID: 8646] Kandydat [PID: 8914] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.129]	[Dziekan] [PID: 8646] Kandydat [PID: 8915] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.247]	[Dziekan] [PID: 8646] Kandydat [PID: 8916] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.262]	[Dziekan] [PID: 8646] Kandydat [PID: 8917] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 17:09:26.262]	[Dziekan] [PID: 8646] Kandydat [PID: 8918] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.263]	[Dziekan] [PID: 8646] Kandydat [PID: 8919] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.263]	[Dziekan] [PID: 8646] Kandydat [PID: 8920] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.263]	[Dziekan] [PID: 8646] Kandydat [PID: 8921] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 17:09:26.263]	[Dziekan] [PID: 8646] Kandydat [PID: 8922] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.276]	[Dziekan] [PID: 8646] Kandydat [PID: 8923] skierowany do komisji A [PID: 8647] |	 Kandydat zdał teorię wcześniej
[Czas: 17:09:26.293]	[Dziekan] [PID: 8646] Kandydat [PID: 8924] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.330]	[Dziekan] [PID: 8646] Kandydat [PID: 8925] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.334]	[Dziekan] [PID: 8646] Kandydat [PID: 8926] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8927] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8928] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8929] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8930] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8931] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8932] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8933] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.335]	[Dziekan] [PID: 8646] Kandydat [PID: 8934] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8935] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8936] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8937] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8938] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8939] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8940] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.336]	[Dziekan] [PID: 8646] Kandydat [PID: 8941] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.337]	[Dziekan] [PID: 8646] Kandydat [PID: 8942] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.337]	[Dziekan] [PID: 8646] Kandydat [PID: 8943] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.337]	[Dziekan] [PID: 8646] Kandydat [PID: 8944] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.337]	[Dziekan] [PID: 8646] Kandydat [PID: 8945] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.337]	[Dziekan] [PID: 8646] Kandydat [PID: 8946] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.337]	[Dziekan] [PID: 8646] Kandydat [PID: 8947] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.339]	[Dziekan] [PID: 8646] Kandydat [PID: 8948] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.341]	[Dziekan] [PID: 8646] Kandydat [PID: 8949] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.345]	[Dziekan] [PID: 8646] Kandydat [PID: 8950] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.347]	[Dziekan] [PID: 8646] Kandydat [PID: 8951] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.350]	[Dziekan] [PID: 8646] Kandydat [PID: 8952] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.356]	[Dziekan] [PID: 8646] Kandydat [PID: 8953] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.552]	[Dziekan] [PID: 8646] Kandydat [PID: 8954] skierowany do komisji A [PID: 8647] |	 Kandydat zdał teorię wcześniej
[Czas: 17:09:26.577]	[Dziekan] [PID: 8646] Kandydat [PID: 8955] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.577]	[Dziekan] [PID: 8646] Kandydat [PID: 8956] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.577]	[Dziekan] [PID: 8646] Kandydat [PID: 8957] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.577]	[Dziekan] [PID: 8646] Kandydat [PID: 8958] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.577]	[Dziekan] [PID: 8646] Kandydat [PID: 8959] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.577]	[Dziekan] [PID: 8646] Kandydat [PID: 8960] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.596]	[Dziekan] [PID: 8646] Kandydat [PID: 8961] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.599]	[Dziekan] [PID: 8646] Kandydat [PID: 8962] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.599]	[Dziekan] [PID: 8646] Kandydat [PID: 8963] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8964] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8965] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8966] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8967] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8968] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8969] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8970] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.600]	[Dziekan] [PID: 8646] Kandydat [PID: 8971] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.622]	[Dziekan] [PID: 8646] Kandydat [PID: 8972] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.627]	[Dziekan] [PID: 8646] Kandydat [PID: 8973] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.627]	[Dziekan] [PID: 8646] Kandydat [PID: 8974] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.627]	[Dziekan] [PID: 8646] Kandydat [PID: 8975] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.627]	[Dziekan] [PID: 8646] Kandydat [PID: 8976] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.627]	[Dziekan] [PID: 8646] Kandydat [PID: 8977] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8978] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8979] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8980] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8981] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8982] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8983] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8984] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8985] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8986] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.628]	[Dziekan] [PID: 8646] Kandydat [PID: 8987] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.638]	[Dziekan] [PID: 8646] Kandydat [PID: 8988] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.733]	[Dziekan] [PID: 8646] Kandydat [PID: 8989] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.741]	[Dziekan] [PID: 8646] Kandydat [PID: 8990] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.741]	[Dziekan] [PID: 8646] Kandydat [PID: 8991] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.742]	[Dziekan] [PID: 8646] Kandydat [PID: 8992] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.742]	[Dziekan] [PID: 8646] Kandydat [PID: 8993] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.742]	[Dziekan] [PID: 8646] Kandydat [PID: 8994] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.742]	[Dziekan] [PID: 8646] Kandydat [PID: 8995] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.742]	[Dziekan] [PID: 8646] Kandydat [PID: 8996] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.748]	[Dziekan] [PID: 8646] Kandydat [PID: 8997] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.768]	[Dziekan] [PID: 8646] Kandydat [PID: 8998] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.769]	[Dziekan] [PID: 8646] Kandydat [PID: 8999] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.769]	[Dziekan] [PID: 8646] Kandydat [PID: 9000] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9001] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9002] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9003] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9004] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9005] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9006] skierowany do komisji A [PID: 8647] |	 Kandydat zdał teorię wcześniej
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9007] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.770]	[Dziekan] [PID: 8646] Kandydat [PID: 9008] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9009] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9010] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9011] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9012] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9013] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9014] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9015] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.771]	[Dziekan] [PID: 8646] Kandydat [PID: 9016] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.772]	[Dziekan] [PID: 8646] Kandydat [PID: 9017] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.772]	[Dziekan] [PID: 8646] Kandydat [PID: 9018] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.789]	[Dziekan] [PID: 8646] Kandydat [PID: 9019] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.799]	[Dziekan] [PID: 8646] Kandydat [PID: 9020] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.810]	[Dziekan] [PID: 8646] Kandydat [PID: 9021] skierowany do komisji A [PID: 8647]
[Czas: 17:09:26.823]	[Dziekan] [PID: 8646] Kandydat [PID: 9022] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.006]	[Dziekan] [PID: 8646] Kandydat [PID: 9023] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.023]	[Dziekan] [PID: 8646] Kandydat [PID: 9024] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.024]	[Dziekan] [PID: 8646] Kandydat [PID: 9025] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.024]	[Dziekan] [PID: 8646] Kandydat [PID: 9026] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.024]	[Dziekan] [PID: 8646] Kandydat [PID: 9027] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.024]	[Dziekan] [PID: 8646] Kandydat [PID: 9028] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.047]	[Dziekan] [PID: 8646] Kandydat [PID: 9029] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.049]	[Dziekan] [PID: 8646] Kandydat [PID: 9030] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.050]	[Dziekan] [PID: 8646] Kandydat [PID: 9031] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.050]	[Dziekan] [PID: 8646] Kandydat [PID: 9032] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.050]	[Dziekan] [PID: 8646] Kandydat [PID: 9033] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.050]	[Dziekan] [PID: 8646] Kandydat [PID: 9034] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.050]	[Dziekan] [PID: 8646] Kandydat [PID: 9035] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.050]	[Dziekan] [PID: 8646] Kandydat [PID: 9036] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9037] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9038] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9039] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9040] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9041] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9042] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9043] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.051]	[Dziekan] [PID: 8646] Kandydat [PID: 9044] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.052]	[Dziekan] [PID: 8646] Kandydat [PID: 9045] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.052]	[Dziekan] [PID: 8646] Kandydat [PID: 9046] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.052]	[Dziekan] [PID: 8646] Kandydat [PID: 9047] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.052]	[Dziekan] [PID: 8646] Kandydat [PID: 9048] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.145]	[Dziekan] [PID: 8646] Kandydat [PID: 9049] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.154]	[Dziekan] [PID: 8646] Kandydat [PID: 9050] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.154]	[Dziekan] [PID: 8646] Kandydat [PID: 9051] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.154]	[Dziekan] [PID: 8646] Kandydat [PID: 9052] skierowany do komisji A [PID: 8647] |	 Kandydat zdał teorię wcześniej
[Czas: 17:09:27.154]	[Dziekan] [PID: 8646] Kandydat [PID: 9053] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9054] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9055] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9056] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9057] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9058] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9059] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9060] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.155]	[Dziekan] [PID: 8646] Kandydat [PID: 9061] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.157]	[Dziekan] [PID: 8646] Kandydat [PID: 9062] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.169]	[Dziekan] [PID: 8646] Kandydat [PID: 9063] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.178]	[Dziekan] [PID: 8646] Kandydat [PID: 9064] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.187]	[Dziekan] [PID: 8646] Kandydat [PID: 9065] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.188]	[Dziekan] [PID: 8646] Kandydat [PID: 9066] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.188]	[Dziekan] [PID: 8646] Kandydat [PID: 9067] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.188]	[Dziekan] [PID: 8646] Kandydat [PID: 9068] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.188]	[Dziekan] [PID: 8646] Kandydat [PID: 9069] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.188]	[Dziekan] [PID: 8646] Kandydat [PID: 9070] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.188]	[Dziekan] [PID: 8646] Kandydat [PID: 9071] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9072] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9073] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9074] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9075] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9076] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9077] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9078] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.189]	[Dziekan] [PID: 8646] Kandydat [PID: 9079] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9080] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9081] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9082] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9083] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9084] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9085] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9086] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9087] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.190]	[Dziekan] [PID: 8646] Kandydat [PID: 9088] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9089] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9090] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9091] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9092] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9093] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9094] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.191]	[Dziekan] [PID: 8646] Kandydat [PID: 9095] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9096] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9097] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9098] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9099] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9100] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9101] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.192]	[Dziekan] [PID: 8646] Kandydat [PID: 9102] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.193]	[Dziekan] [PID: 8646] Kandydat [PID: 9103] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.193]	[Dziekan] [PID: 8646] Kandydat [PID: 9104] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.193]	[Dziekan] [PID: 8646] Kandydat [PID: 9105] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.203]	[Dziekan] [PID: 8646] Kandydat [PID: 9106] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.228]	[Dziekan] [PID: 8646] Kandydat [PID: 9107] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.230]	[Dziekan] [PID: 8646] Kandydat [PID: 9108] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.319]	[Dziekan] [PID: 8646] Kandydat [PID: 9109] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.328]	[Dziekan] [PID: 8646] Kandydat [PID: 9110] skierowany do komisji A [PID: 8647]
[Czas: 17:09:27.328]	[Dziekan] [PID: 8646] Kandydat [PID: 9111] skierowany do komisji A [PID: 8647]
