[Czas: 10:58:23.928]	[Dziekan] [PID: 516746] Rekrutacja otwarta. Generuję komisje 
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516979] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516980] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516981] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516982] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516983] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516984] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516985] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516986] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516987] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516988] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516989] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516990] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516991] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516992] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.843]	[Dziekan] [PID: 516746] Kandydat [PID: 516993] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.844]	[Dziekan] [PID: 516746] Kandydat [PID: 516994] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.844]	[Dziekan] [PID: 516746] Kandydat [PID: 516995] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.844]	[Dziekan] [PID: 516746] Kandydat [PID: 516996] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.844]	[Dziekan] [PID: 516746] Kandydat [PID: 516997] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.844]	[Dziekan] [PID: 516746] Kandydat [PID: 516998] skierowany do komisji A [PID: 516747]
[Czas: 10:58:32.925]	[Dziekan] [PID: 516746] Kandydat [PID: 516999] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.010]	[Dziekan] [PID: 516746] Kandydat [PID: 517000] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.040]	[Dziekan] [PID: 516746] Kandydat [PID: 517001] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517002] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517003] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517004] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517005] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517006] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517007] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517008] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517009] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.043]	[Dziekan] [PID: 516746] Kandydat [PID: 517010] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517011] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517012] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517013] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517014] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517015] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517016] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517017] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517018] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517019] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517020] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517021] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517022] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517023] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517024] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517025] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517026] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517027] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517028] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517029] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517030] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517031] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.044]	[Dziekan] [PID: 516746] Kandydat [PID: 517032] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517033] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517034] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517035] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517036] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517037] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517038] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517039] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517040] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517041] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517042] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517043] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517044] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517045] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517046] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517047] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517048] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517049] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517050] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517051] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517052] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517053] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517054] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517055] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.045]	[Dziekan] [PID: 516746] Kandydat [PID: 517056] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517057] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517058] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517059] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517060] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517061] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517062] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517063] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517064] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517065] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517066] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517067] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517068] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517069] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517070] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517071] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517072] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517073] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517074] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517075] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517076] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517077] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517078] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517079] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.046]	[Dziekan] [PID: 516746] Kandydat [PID: 517080] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517081] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517082] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517083] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517084] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517085] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517086] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517087] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517088] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517089] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517090] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517091] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517092] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517093] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517094] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517095] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517096] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517097] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517098] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517099] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517100] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517101] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517102] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517103] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517104] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517105] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517106] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517107] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517108] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517109] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517110] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.048]	[Dziekan] [PID: 516746] Kandydat [PID: 517111] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.143]	[Dziekan] [PID: 516746] Kandydat [PID: 517112] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.231]	[Dziekan] [PID: 516746] Kandydat [PID: 517113] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.322]	[Dziekan] [PID: 516746] Kandydat [PID: 517114] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.411]	[Dziekan] [PID: 516746] Kandydat [PID: 517115] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.499]	[Dziekan] [PID: 516746] Kandydat [PID: 517116] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.597]	[Dziekan] [PID: 516746] Kandydat [PID: 517117] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.645]	[Dziekan] [PID: 516746] Kandydat [PID: 517118] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.730]	[Dziekan] [PID: 516746] Kandydat [PID: 517119] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.822]	[Dziekan] [PID: 516746] Kandydat [PID: 517120] skierowany do komisji A [PID: 516747]
[Czas: 10:58:33.914]	[Dziekan] [PID: 516746] Kandydat [PID: 517121] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.005]	[Dziekan] [PID: 516746] Kandydat [PID: 517122] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.047]	[Dziekan] [PID: 516746] Kandydat [PID: 517123] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:34.137]	[Dziekan] [PID: 516746] Kandydat [PID: 517124] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:34.231]	[Dziekan] [PID: 516746] Kandydat [PID: 517125] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.249]	[Dziekan] [PID: 516746] Kandydat [PID: 517126] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.339]	[Dziekan] [PID: 516746] Kandydat [PID: 517127] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.346]	[Dziekan] [PID: 516746] Kandydat [PID: 517128] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.346]	[Dziekan] [PID: 516746] Kandydat [PID: 517129] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.346]	[Dziekan] [PID: 516746] Kandydat [PID: 517130] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.346]	[Dziekan] [PID: 516746] Kandydat [PID: 517131] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.347]	[Dziekan] [PID: 516746] Kandydat [PID: 517132] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.347]	[Dziekan] [PID: 516746] Kandydat [PID: 517133] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.347]	[Dziekan] [PID: 516746] Kandydat [PID: 517134] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.438]	[Dziekan] [PID: 516746] Kandydat [PID: 517135] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.446]	[Dziekan] [PID: 516746] Kandydat [PID: 517136] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517137] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517138] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517139] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517140] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517141] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517142] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517143] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517144] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517145] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517146] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517147] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.447]	[Dziekan] [PID: 516746] Kandydat [PID: 517148] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517149] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517150] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517151] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517152] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517153] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517154] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517155] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517156] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517157] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517158] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517159] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517160] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517161] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517162] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517163] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517164] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517165] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.448]	[Dziekan] [PID: 516746] Kandydat [PID: 517166] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517167] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517168] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517169] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517170] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517171] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517172] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517173] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517174] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517175] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517176] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517177] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517179] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517181] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517182] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517183] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517185] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517187] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517188] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517189] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517190] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517191] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517192] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.449]	[Dziekan] [PID: 516746] Kandydat [PID: 517193] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.450]	[Dziekan] [PID: 516746] Kandydat [PID: 517194] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.450]	[Dziekan] [PID: 516746] Kandydat [PID: 517195] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.450]	[Dziekan] [PID: 516746] Kandydat [PID: 517196] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.550]	[Dziekan] [PID: 516746] Kandydat [PID: 517197] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.642]	[Dziekan] [PID: 516746] Kandydat [PID: 517198] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.742]	[Dziekan] [PID: 516746] Kandydat [PID: 517199] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.841]	[Dziekan] [PID: 516746] Kandydat [PID: 517200] skierowany do komisji A [PID: 516747]
[Czas: 10:58:34.939]	[Dziekan] [PID: 516746] Kandydat [PID: 517201] skierowany do komisji A [PID: 516747] |	 Kandydat zdał teorię wcześniej
[Czas: 10:58:35.035]	[Dziekan] [PID: 516746] Kandydat [PID: 517202] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.056]	[Dziekan] [PID: 516746] Kandydat [PID: 517203] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517204] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517205] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517206] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517207] skierowany do komisji A [PID: 516747]
[Czas: 10:58:35.058]	[Dziekan] [PID: 516746] Kandydat [PID: 517208] skierowany do komisji A [PID: 516747]
